type,country,state,fatal_y/n,species,continent,year_clean,time_category,month,quarter
Unprovoked,australia,torres strait,Y,,oceania,1929,unknown,apr,2
Unprovoked,usa,florida,N,,north america,1929,afternoon,mar,1
Unprovoked,australia,torres strait,Y,,oceania,1929,unknown,mar,1
Unprovoked,australia,south australia,N,"""a dog shark""",oceania,1929,unknown,mar,1
Unprovoked,australia,south australia,N,"""a dog shark""",oceania,1929,unknown,mar,1
Unprovoked,australia,new south wales,Y,,oceania,1929,afternoon,feb,1
Watercraft,australia,western australia,N,"Blue pointer, 12'",oceania,1929,unknown,feb,1
Unprovoked,australia,new south wales,Y,,oceania,1929,afternoon,feb,1
Unprovoked,australia,queensland,Y,,oceania,1929,evening,jan,1
Unprovoked,new zealand,north island,N,,oceania,1929,unknown,jan,1
Unprovoked,australia,new south wales,Y,12' shark,oceania,1929,evening,jan,1
Unprovoked,fiji,viti levu island,Y,,oceania,1929,unknown,jan,1
Invalid,australia,new south wales,,Invalid,oceania,1929,unknown,,0
Provoked,australia,south australia,N,"""a dog shark""",oceania,1929,unknown,,0
Provoked,usa,florida,N,9' shark,north america,1929,unknown,,0
Unprovoked,australia,new south wales,N,,oceania,1929,unknown,,0
Unprovoked,usa,florida,N,,north america,1929,unknown,,0
Unprovoked,australia,,N,,oceania,1928,unknown,dec,4
Provoked,usa,new jersey,N,"""Blue nose sharks""",north america,1928,unknown,nov,4
Watercraft,india,,N,,asia,1928,unknown,nov,4
Sea Disaster,usa,virginia,Y,,north america,1928,unknown,nov,4
Unprovoked,panama,gulf of panama,Y,Moreno’s leg  & part of his swim suit found in 9' shark caught two hours after the attack. Identified as carcharhinid shark by L. Schultz & C. Limbaugh on photograph,north america,1928,morning,nov,4
Unprovoked,usa,texas,N,,north america,1928,unknown,sep,3
Invalid,usa,new jersey,,7' shark,north america,1928,unknown,aug,3
Unprovoked,australia,,N,,oceania,1928,unknown,jul,3
Provoked,italy,tuscany,N,"Species unknown, possibly a white shark",europe,1928,unknown,jul,3
Unprovoked,usa,florida,N,,north america,1928,unknown,jun,2
Invalid,india,,,Shark involvement not confirmed,asia,1928,afternoon,may,2
Unprovoked,australia,queensland,N,Tiger shark,oceania,1928,unknown,apr,2
Unprovoked,australia,new south wales,N,,oceania,1928,afternoon,apr,2
Unprovoked,jamaica,kingston parish,Y,,north america,1928,evening,apr,2
Unprovoked,australia,queensland,N,4' shark,oceania,1928,morning,apr,2
Unprovoked,australia,new south wales,Y,,oceania,1928,evening,apr,2
Unprovoked,australia,queensland,N,,oceania,1928,unknown,mar,1
Unprovoked,australia,torres strait,Y,,oceania,1928,unknown,feb,1
Unprovoked,australia,torres strait,Y,,oceania,1928,unknown,jan,1
Invalid,usa,florida,,Shark involvement not confirmed,north america,1928,night,jan,1
Invalid,usa,florida,,Shark involvement not confirmed,north america,1928,night,jan,1
Unprovoked,south africa,eastern cape province,N,,africa,1928,unknown,jan,1
Unprovoked,south africa,eastern cape province,N,1.2 m [4'] shark,africa,1928,morning,jan,1
Unprovoked,south africa,kwazulu-natal,N,,africa,1928,morning,,0
Unprovoked,south africa,western cape province,Y,"White shark, 4.4 m [14.5'] . ",africa,1927,morning,dec,4
Sea Disaster,australia,new south wales,Y,,oceania,1927,unknown,nov,4
Sea Disaster,brazil,porto seguro,Y,,south america,1927,afternoon,oct,4
Unprovoked,australia,new south wales,N,,oceania,1927,unknown,oct,4
Unprovoked,fiji,,N,,oceania,1927,unknown,oct,4
Watercraft,australia,new south wales,N,,oceania,1927,unknown,jul,3
Sea Disaster,philippines,luzon island,Y,,asia,1927,unknown,may,2
Unprovoked,australia,queensland,Y,,oceania,1927,unknown,may,2
Unprovoked,australia,torres strait,N,,oceania,1927,unknown,apr,2
Unprovoked,australia,queensland,N,,oceania,1927,unknown,apr,2
Unprovoked,australia,new south wales,N,Grey nurse shark?,oceania,1927,afternoon,mar,1
Unprovoked,australia,queensland,N,,oceania,1927,unknown,feb,1
Provoked,new zealand,south island,N,Mako shark,oceania,1927,unknown,feb,1
Unprovoked,south africa,eastern cape province,N,"Raggedtooth shark, 1.5 m [5'] ",africa,1927,morning,jan,1
Unprovoked,usa,california,N,,north america,1927,unknown,jan,1
Unprovoked,australia,new south wales,Y,3.7 m [12'] shark,oceania,1927,morning,jan,1
Unprovoked,australia,new south wales,Y,,oceania,1927,unknown,,0
Unprovoked,australia,torres strait,N,,oceania,1927,unknown,,0
Unprovoked,australia,torres strait,Y,,oceania,1926,unknown,dec,4
Unprovoked,australia,torres strait,N,,oceania,1926,unknown,nov,4
Unprovoked,papua new guinea,central province,Y,,oceania,1926,unknown,oct,4
Unprovoked,australia,new south wales,N,"Grey nurse shark, 4'",oceania,1926,afternoon,oct,4
Sea Disaster,united kingdom,,N,,europe,1926,night,oct,4
Unprovoked,papua new guinea,,Y,,oceania,1926,unknown,sep,3
Unprovoked,usa,new jersey,Y,,north america,1926,unknown,aug,3
Unprovoked,italy,golfo di genova in the ligurian sea,Y,Said to involve 6 to 7 m [20' to 23'] white shark,europe,1926,morning,jul,3
Watercraft,usa,new jersey,N,"""whiptail shark"" (thresher shark?)",north america,1926,unknown,jul,3
Unprovoked,usa,california,N,1.5 m [5'] white shark or sevengill shark,north america,1926,unknown,jul,3
Invalid,spain,sants-montjic,,"Questionable, 2m shark suspected",europe,1926,unknown,jul,3
Unprovoked,usa,hawaii,Y,"White shark, 3.8 m [12.5']  ",north america,1926,unknown,may,2
Unprovoked,usa,hawaii,N,"According to Carlsmith, the shark's mouth was 3' wide",north america,1926,evening,apr,2
Unprovoked,australia,south australia,Y,"White shark, 3.7 m [12']  ",oceania,1926,afternoon,mar,1
Unprovoked,south africa,eastern cape province,N,"""a blue shark""",africa,1926,unknown,jan,1
Unprovoked,australia,victoria,N,,oceania,1926,unknown,jan,1
Provoked,new zealand,cook islands,N,,oceania,1926,unknown,,0
Unprovoked,south africa,western cape province,UNKNOWN,,africa,1926,unknown,,0
Unprovoked,australia,western australia,Y,"Tiger shark, 4 m [13'] female",oceania,1925,afternoon,nov,4
Unprovoked,usa,puerto rico,N,,north america,1925,unknown,nov,4
Unprovoked,usa,puerto rico,N,,north america,1925,unknown,nov,4
Provoked,spain,valencia,N,,europe,1925,unknown,sep,3
Unprovoked,united kingdom,isle of wight,N,,europe,1925,morning,sep,3
Unprovoked,usa,south carolina,N,,north america,1925,unknown,aug,3
Invalid,australia,western australia,,Shark involvement prior to death unconfirmed,oceania,1925,unknown,jun,2
Unprovoked,usa,puerto rico,N,,north america,1925,unknown,may,2
Unprovoked,australia,new south wales,N,Said to be a “small shark”,oceania,1925,evening,mar,1
Unprovoked,australia,new south wales,Y,,oceania,1925,afternoon,mar,1
Unprovoked,papua new guinea,central province,Y,,oceania,1925,unknown,mar,1
Unprovoked,usa,florida,N,,north america,1925,unknown,jan,1
Unprovoked,fiji,viti levu island,N,,oceania,1925,unknown,,0
Unprovoked,mexico,tamaulipas,Y,1.8 m shark,north america,1924,unknown,nov,4
Unprovoked,panama,"2 to 3 miles off taboguilla island, pacific ocean",N,,north america,1924,night,nov,4
Unprovoked,usa,puerto rico,Y,,north america,1924,unknown,nov,4
Provoked,france,tuamotus,N,,europe,1924,unknown,oct,4
Unprovoked,australia,victoria,N,10' shark,oceania,1924,unknown,oct,4
Unprovoked,usa,south carolina,N,"Mako shark, 1.9 m [6.5']. Tooth fragment recovered & identified by J.T. Nichols.",north america,1924,unknown,jul,3
Provoked,united kingdom,dorset,N,12' shark,europe,1924,unknown,jul,3
Watercraft,usa,california,N,,north america,1924,unknown,jul,3
Provoked,usa,florida,N,,north america,1924,evening,jun,2
Unprovoked,australia,new south wales,Y,,oceania,1924,afternoon,apr,2
Unprovoked,panama,150 miles offshore,N,,north america,1924,unknown,apr,2
Invalid,australia,western australia,,Questionable,oceania,1924,unknown,apr,2
Unprovoked,solomon islands,central province,N,,oceania,1924,unknown,mar,1
Watercraft,spain,galica,N,3.5 m shark,europe,1924,unknown,mar,1
Unprovoked,australia,new south wales,N,,oceania,1924,evening,feb,1
Invalid,australia,queensland,,Shark involvement prior to death unconfirmed,oceania,1924,afternoon,feb,1
Unprovoked,south africa,kwazulu-natal,Y,,africa,1924,afternoon,jan,1
Unprovoked,south africa,eastern cape province,N,,africa,1924,afternoon,jan,1
Unprovoked,australia,new south wales,Y,3 m [10'] shark,oceania,1924,afternoon,jan,1
Unprovoked,australia,new south wales,N,,oceania,1923,unknown,dec,4
Unprovoked,australia,new south wales,Y,,oceania,1923,unknown,dec,4
Unprovoked,australia,western australia,Y,,oceania,1923,unknown,nov,4
Invalid,australia,new south wales,,Shark involvement suspected but not confirmed,oceania,1923,unknown,nov,4
Invalid,australia,new south wales,,Shark involvement prior to death unconfirmed,oceania,1923,unknown,oct,4
Watercraft,australia,new south wales,N,"""a very large shark""",oceania,1923,unknown,oct,4
Unprovoked,australia,torres strait,N,,oceania,1923,unknown,oct,4
Unprovoked,australia,queensland,N,,oceania,1923,unknown,jul,3
Watercraft,australia,new south wales,Y,,oceania,1923,unknown,jun,2
Watercraft,mexico,vera cruz,N,,north america,1923,unknown,jun,2
Unprovoked,australia,western australia,N,,oceania,1923,unknown,may,2
Unprovoked,australia,queensland,Y,,oceania,1923,afternoon,may,2
Unprovoked,australia,queensland,N,,oceania,1923,unknown,mar,1
Unprovoked,usa,puerto rico,N,,north america,1923,unknown,feb,1
Invalid,australia,western australia,,Shark involvement prior to death was not confirmed,oceania,1923,unknown,jan,1
Unprovoked,australia,western australia,Y,,oceania,1923,unknown,jan,1
Invalid,cuba,caribbean sea,,"Atkins' remains were recovered from a dusky shark, C. obscurus, by Capt. W. F. Young, shark fisherman",north america,1923,unknown,jan,1
Watercraft,usa,new jersey,N,,north america,1923,unknown,,0
Unprovoked,philippines,manila bay,Y,,asia,1923,unknown,,0
Provoked,usa,new jersey,N,,north america,1923,unknown,,0
Provoked,usa,new jersey,N,,north america,1923,unknown,,0
Unprovoked,usa,puerto rico,Y,,north america,1922,unknown,dec,4
Unprovoked,australia,queensland,Y,"2.7 m [9'] ""blue"" shark",oceania,1922,morning,dec,4
Invalid,australia,new south wales,,Shark involvement prior to death unconfirmed,oceania,1922,unknown,oct,4
Unprovoked,usa,hawaii,N,,north america,1922,unknown,sep,3
Unprovoked,united kingdom,east yorkshire,Y,,europe,1922,unknown,sep,3
Watercraft,usa,massachusetts,N,"""A pack of 6 sharks""",north america,1922,unknown,sep,3
Unprovoked,usa,florida,N,,north america,1922,unknown,jul,3
Unprovoked,usa,florida,Y,1.8 m [6'] shark,north america,1922,unknown,jun,2
Unprovoked,jamaica,westmoreland parish,Y,6' shark,north america,1922,morning,may,2
Unprovoked,south africa,western cape province,N,"White shark, 12', identity confirmed by tooth fragment, witness and photograph of captured shark ",africa,1922,unknown,may,2
Unprovoked,australia,new south wales,Y,,oceania,1922,unknown,apr,2
Unprovoked,jamaica,kingston parish,N,,north america,1922,unknown,mar,1
Unprovoked,jamaica,kingston parish,Y,2.7 m [9'] shark later captured by Mitchell-Hedges,north america,1922,unknown,mar,1
Unprovoked,australia,new south wales,Y,"White shark, 2.4 m [8'] ",oceania,1922,morning,mar,1
Invalid,australia,new south wales,,Shark involvement prior to death unconfirmed,oceania,1922,unknown,feb,1
Unprovoked,australia,new south wales,Y,White shark,oceania,1922,afternoon,feb,1
Unprovoked,australia,queensland,Y,,oceania,1922,evening,jan,1
Unprovoked,australia,new south wales,N,Grey nurse shark?,oceania,1922,evening,jan,1
Unprovoked,australia,new south wales,Y,,oceania,1922,evening,jan,1
Unprovoked,australia,queensland,N,,oceania,1921,unknown,dec,4
Unprovoked,australia,queensland,Y,,oceania,1921,morning,nov,4
Unprovoked,australia,queensland,N,,oceania,1921,morning,nov,4
Unprovoked,fiji,viti levu island,Y,,oceania,1921,unknown,nov,4
Unprovoked,australia,queensland,N,,oceania,1921,unknown,oct,4
Unprovoked,australia,queensland,Y,,oceania,1921,afternoon,oct,4
Provoked,united kingdom,dorset,N,"Blue shark, 4' ",europe,1921,unknown,sep,3
Unprovoked,australia,torres strait,N,,oceania,1929,unknown,aug,3
Unprovoked,philippines,luzon island,Y,,asia,1921,afternoon,aug,3
Unprovoked,cuba,,Y,,north america,1921,unknown,jul,3
Invalid,philippines,"cavite province, luzon",,Questionable,asia,1921,unknown,jan,1
Unprovoked,australia,western australia,N,4' to 5' shark,oceania,1920,unknown,nov,4
Unprovoked,australia,western australia,N,"15* to 24"" dog shark",oceania,1920,unknown,nov,4
Sea Disaster,philippines,leyte,Y,,asia,1920,unknown,nov,4
Invalid,usa,new york,,Questionable,north america,1920,unknown,jul,3
Unprovoked,australia,torres strait,N,,oceania,1920,unknown,jul,3
Unprovoked,usa,florida,N,,north america,1920,evening,jun,2
Unprovoked,australia,queensland,N,,oceania,1920,unknown,mar,1
Unprovoked,australia,torres strait,N,,oceania,1920,unknown,jan,1
Unprovoked,south africa,eastern cape province,N,,africa,1920,evening,feb,1
Unprovoked,australia,torres strait,Y,,oceania,1920,unknown,jan,1
Unprovoked,australia,new south wales,Y,,oceania,1920,morning,jan,1
Unprovoked,jamaica,westmoreland parish,Y,,north america,1920,unknown,,0
Unprovoked,new zealand,north island,N,,oceania,1920,unknown,,0
Unprovoked,south africa,kwazulu-natal,N,,africa,1920,unknown,,0
Unprovoked,australia,queensland,N,,oceania,1919,unknown,dec,4
Unprovoked,australia,new south wales,Y,,oceania,1919,morning,dec,4
Unprovoked,australia,northern territory,N,,oceania,1919,unknown,nov,4
Unprovoked,usa,florida,N,,north america,1919,afternoon,aug,3
Unprovoked,usa,south carolina,N,,north america,1919,afternoon,may,2
Unprovoked,usa,florida,Y,"3.7 m [12'], 1200-lb shark. Shark caught & its jaw exhibited at the Carnegie Museum",north america,1919,unknown,apr,2
Invalid,australia,new south wales,UNKNOWN,Shark involvement prior to death unconfirmed,oceania,1919,unknown,mar,1
Unprovoked,australia,new south wales,N,3.7 m to 4.3 m [12' to 14']  shark,oceania,1919,evening,jan,1
Unprovoked,new zealand,south island,N,,oceania,1919,afternoon,jan,1
Unprovoked,australia,new south wales,Y,12' shark,oceania,1919,morning,jan,1
Unprovoked,australia,queensland,Y,,oceania,1919,morning,jan,1
Watercraft,italy,,N,13' shark,europe,1919,unknown,,0
Unprovoked,usa,florida,N,,north america,1919,unknown,,0
Unprovoked,usa,hawaii,Y,,north america,1918,unknown,nov,4
Unprovoked,australia,queensland,Y,,oceania,1918,unknown,sep,3
Unprovoked,australia,new south wales,N,12' shark,oceania,1918,evening,mar,1
Unprovoked,australia,queensland,N,,oceania,1918,unknown,,0
Unprovoked,australia,western australia,N,,oceania,1917,morning,dec,4
Unprovoked,mozambique,maputo province,Y,,africa,1917,night,nov,4
Unprovoked,usa,new jersey,N,,north america,1917,unknown,sep,3
Provoked,usa,hawaii,N,12' shark,north america,1917,unknown,sep,3
Unprovoked,panama,colon,Y,,north america,1917,unknown,sep,3
Unprovoked,usa,mississippi,N,,north america,1917,unknown,aug,3
Unprovoked,usa,florida,Y,,north america,1917,afternoon,jul,3
Unprovoked,usa,south carolina,N,,north america,1917,unknown,jun,2
Unprovoked,philippines,luzon island,Y,,asia,1917,evening,may,2
Unprovoked,australia,queensland,N,,oceania,1916,unknown,dec,4
Unprovoked,australia,new south wales,Y,,oceania,1916,morning,dec,4
Unprovoked,australia,new south wales,N,,oceania,1916,morning,dec,4
Provoked,panama,,N,,north america,1916,unknown,nov,4
Unprovoked,australia,queensland,Y,,oceania,1916,morning,nov,4
Unprovoked,australia,queensland,Y,,oceania,1916,evening,nov,4
Provoked,usa,florida,Y,,north america,1916,unknown,oct,4
Unprovoked,usa,louisiana,N,,north america,1916,afternoon,aug,3
Unprovoked,usa,north carolina,N,,north america,1916,unknown,jul,3
Invalid,usa,new york,,,north america,1916,morning,jul,3
Unprovoked,usa,new york,N,,north america,1916,unknown,jul,3
Unprovoked,usa,new jersey,N,Said to involve a 2.7 m [9'] shark,north america,1916,unknown,jul,3
Unprovoked,usa,new jersey,Y,3 m [10'] shark,north america,1916,unknown,jul,3
Unprovoked,usa,new jersey,Y,,north america,1916,unknown,jul,3
Sea Disaster,bahamas,,Y,,north america,1916,unknown,jul,3
Unprovoked,spain,gran canaria,N,,europe,1916,unknown,jul,3
Unprovoked,philippines,luzon island,N,,asia,1916,unknown,jul,3
Unprovoked,usa,new jersey,Y,Thought to involve a 2.6 m [8.5'] white shark,north america,1916,afternoon,jul,3
Unprovoked,usa,new jersey,Y,Thought to involve a 2.6 m [8.5'] white shark,north america,1916,evening,jul,3
Unprovoked,usa,new jersey,N,,north america,1916,unknown,jun,2
Unprovoked,atlantic ocean,,Y,,atlantic ocean,1916,unknown,jun,2
Provoked,usa,florida,N,,north america,1916,unknown,jun,2
Unprovoked,australia,new south wales,Y,,oceania,1916,unknown,apr,2
Unprovoked,australia,victoria,Y,,oceania,1916,unknown,apr,2
Unprovoked,australia,new south wales,N,,oceania,1916,afternoon,mar,1
Unprovoked,australia,torres strait,N,,oceania,1915,unknown,dec,4
Unprovoked,australia,queensland,N,,oceania,1915,unknown,nov,4
Unprovoked,australia,new south wales,N,,oceania,1914,unknown,nov,4
Unprovoked,usa,florida,N,,north america,1915,unknown,aug,3
Unprovoked,mexico,tamaulipas,Y,,north america,1915,unknown,jul,3
Unprovoked,mexico,,Y,,north america,1915,unknown,jul,3
Invalid,egypt,,,Shark involvement prior to death unconfirmed,africa,1915,unknown,may,2
Unprovoked,australia,torres strait,N,3 m [10'] shark,oceania,1915,unknown,mar,1
Unprovoked,australia,queensland,N,,oceania,1915,unknown,feb,1
Invalid,new zealand,north island,,Shark involvement prior to death unconfirmed,oceania,1915,unknown,jan,1
Unprovoked,australia,new south wales,Y,,oceania,1915,unknown,jan,1
Invalid,usa,florida,,"Reported to involve a 3.7 m [12'] shark, possibly a white shark",north america,1915,unknown,,0
Unprovoked,australia,queensland,N,,oceania,1914,unknown,dec,4
Unprovoked,jamaica,kingston parish,Y,"A 20' shark known as ""Old Tom""",north america,1914,unknown,sep,3
Unprovoked,usa,louisiana,Y,,north america,1914,unknown,sep,3
Unprovoked,croatia,zadar county,N,1.5 m [5'] shark,europe,1914,unknown,jul,3
Provoked,usa,louisiana,N,,north america,1914,unknown,jul,3
Unprovoked,croatia,primorje-gorski kotar county,N,6 m shark,europe,1914,unknown,jul,3
Unprovoked,australia,victoria,Y,,oceania,1914,afternoon,jun,2
Sea Disaster,new caledonia,south province,Y,,new caledonia,1914,unknown,may,2
Provoked,usa,florida,N,3' shark,north america,1914,afternoon,may,2
